order_id,customers_name,city,state,order_date,sales_units,total_revenues,product_name,category_name,store_name,sales_rep
785,"Donette Mccarthy","Redondo Beach",CA,2017-03-18,1,4649.9907,"Trek Fuel EX 9.8 29 - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
785,"Donette Mccarthy","Redondo Beach",CA,2017-03-18,1,464.9907,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
798,"Ana Palmer",Anaheim,CA,2017-03-26,1,269.9910,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
798,"Ana Palmer",Anaheim,CA,2017-03-26,1,199.4905,"Trek Precaliber 16 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
798,"Ana Palmer",Anaheim,CA,2017-03-26,2,650.9814,"Trek Precaliber 24 (21-Speed) - Girls - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
798,"Ana Palmer",Anaheim,CA,2017-03-26,1,1839.9920,"Trek Fuel EX 5 27.5 Plus - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
798,"Ana Palmer",Anaheim,CA,2017-03-26,2,1139.9810,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
799,"Paul Lester",Vista,CA,2017-03-27,2,2377.7820,"Heller Shagamaw Frame - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
799,"Paul Lester",Vista,CA,2017-03-27,2,892.9810,"Trek Session DH 27.5 Carbon Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
799,"Paul Lester",Vista,CA,2017-03-27,2,1859.9814,"Trek X-Caliber 8 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
799,"Paul Lester",Vista,CA,2017-03-27,1,3149.9910,"Trek Boone Race Shop Limited - 2017","Cyclocross Bicycles","Santa Cruz Bikes","Genna Serrano"
799,"Paul Lester",Vista,CA,2017-03-27,2,9299.9814,"Trek Madone 9.2 - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
801,"Chi Goff","Palos Verdes Peninsula",CA,2017-03-28,1,316.1907,"Electra Townie 7D (20-inch) - Boys' - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
815,"Nanette Roman",Glendora,CA,2017-04-03,2,854.3840,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
815,"Nanette Roman",Glendora,CA,2017-04-03,2,783.9840,"Electra Townie Original 7D - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
815,"Nanette Roman",Glendora,CA,2017-04-03,2,341.9820,"Trek Precaliber 12 Boys - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
815,"Nanette Roman",Glendora,CA,2017-04-03,1,278.9907,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
824,"Giovanna Jefferson",Ridgecrest,CA,2017-04-07,2,377.9820,"Haro Shredder 20 - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
835,"Marina Hinton",Encino,CA,2017-04-13,2,645.4014,"Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
835,"Marina Hinton",Encino,CA,2017-04-13,1,527.9920,"Electra Amsterdam Original 3i Ladies' - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
835,"Marina Hinton",Encino,CA,2017-04-13,1,712.4905,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
839,"Novella Ross",Glendora,CA,2017-04-15,1,2510.9907,"Trek Domane S 6 - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
839,"Novella Ross",Glendora,CA,2017-04-15,1,296.9910,"Haro Downtown 16 - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
839,"Novella Ross",Glendora,CA,2017-04-15,2,9499.9810,"Trek Madone 9.2 - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
849,"Angelique Merrill","South El Monte",CA,2017-04-19,1,333.5920,"Sun Bicycles Cruz 7 - Women's - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
850,"Sanora Webster","Los Angeles",CA,2017-04-19,2,632.3814,"Electra Townie 7D (20-inch) - Boys' - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
850,"Sanora Webster","Los Angeles",CA,2017-04-19,2,2457.0414,"Heller Shagamaw Frame - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
850,"Sanora Webster","Los Angeles",CA,2017-04-19,1,353.3907,"Haro Flightline One ST - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
867,"Louanne Martin","Yuba City",CA,2017-05-01,1,322.9905,"Electra Townie 7D (20-inch) - Boys' - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
868,"Domingo Casey","San Jose",CA,2017-05-01,1,1311.2907,"Haro SR 1.3 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
872,"Virgen Clemons","South El Monte",CA,2017-05-03,2,6509.9814,"Trek Boone 7 - 2017","Cyclocross Bicycles","Santa Cruz Bikes","Genna Serrano"
872,"Virgen Clemons","South El Monte",CA,2017-05-03,1,674.9910,"Surly Ogre Frameset - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
875,"Nelle Beck",Upland,CA,2017-05-05,2,2377.7820,"Heller Shagamaw Frame - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
875,"Nelle Beck",Upland,CA,2017-05-05,2,1006.9810,"Electra Moto 1 - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
875,"Nelle Beck",Upland,CA,2017-05-05,1,251.0907,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
875,"Nelle Beck",Upland,CA,2017-05-05,1,376.7920,"Sun Bicycles Drifter 7 - Women's - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
878,"Moses Pope",Lawndale,CA,2017-05-07,1,441.5920,"Sun Bicycles Streamway 3 - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
878,"Moses Pope",Lawndale,CA,2017-05-07,1,242.9910,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
878,"Moses Pope",Lawndale,CA,2017-05-07,2,751.9840,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
878,"Moses Pope",Lawndale,CA,2017-05-07,2,853.1000,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
886,"Delma Bailey",Anaheim,CA,2017-05-13,1,5034.9905,"Trek Remedy 9.8 - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
886,"Delma Bailey",Anaheim,CA,2017-05-13,1,949.9905,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
897,"Bridgette Guerra","San Lorenzo",CA,2017-05-20,1,507.2905,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
897,"Bridgette Guerra","San Lorenzo",CA,2017-05-20,1,332.4905,"Electra Moto 3i (20-inch) - Boy's - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
904,"Lorraine Marks","San Carlos",CA,2017-05-23,2,1499.3820,"Surly Troll Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
904,"Lorraine Marks","San Carlos",CA,2017-05-23,2,12089.9814,"Trek Silque SLR 8 Women's - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
904,"Lorraine Marks","San Carlos",CA,2017-05-23,2,335.9840,"Haro Shredder 20 - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
904,"Lorraine Marks","San Carlos",CA,2017-05-23,1,215.9920,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
907,"Luz House",Fresno,CA,2017-05-24,2,204.5814,"Sun Bicycles Lil Kitt'n - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
907,"Luz House",Fresno,CA,2017-05-24,1,322.7007,"Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
909,"Sharla Flynn",Oxnard,CA,2017-05-26,1,1056.7920,"Heller Shagamaw Frame - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
912,"Rudolf Gilliam","Palos Verdes Peninsula",CA,2017-05-27,2,431.9840,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
912,"Rudolf Gilliam","Palos Verdes Peninsula",CA,2017-05-27,2,792.2810,"Sun Bicycles Atlas X-Type - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
912,"Rudolf Gilliam","Palos Verdes Peninsula",CA,2017-05-27,1,322.9905,"Electra Townie 7D (20-inch) - Boys' - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
912,"Rudolf Gilliam","Palos Verdes Peninsula",CA,2017-05-27,2,1199.9840,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
914,"Doris Kaufman",Duarte,CA,2017-05-28,1,511.4907,"Haro Flightline Two 26 Plus - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
914,"Doris Kaufman",Duarte,CA,2017-05-28,2,959.9840,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
914,"Doris Kaufman",Duarte,CA,2017-05-28,1,427.4905,"Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
914,"Doris Kaufman",Duarte,CA,2017-05-28,1,1268.9910,"Haro SR 1.3 - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
917,"Chloe Patel","Santa Monica",CA,2017-05-29,1,1367.0907,"Haro Shift R3 - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
918,"Rutha Howell","Canyon Country",CA,2017-05-30,1,279.9920,"Trek Precaliber 24 (21-Speed) - Girls - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
918,"Rutha Howell","Canyon Country",CA,2017-05-30,1,1469.6910,"Surly Wednesday - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
918,"Rutha Howell","Canyon Country",CA,2017-05-30,2,5393.9814,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
926,"Mariana Strong","Santa Clara",CA,2017-06-03,2,607.9840,"Haro Flightline One ST - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
927,"Lee Dunn","San Jose",CA,2017-06-03,2,791.9820,"Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
927,"Lee Dunn","San Jose",CA,2017-06-03,2,959.9840,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
927,"Lee Dunn","San Jose",CA,2017-06-03,1,5399.9910,"Trek Silque SLR 7 Women's - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
927,"Lee Dunn","San Jose",CA,2017-06-03,1,899.9910,"Surly Wednesday Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
927,"Lee Dunn","San Jose",CA,2017-06-03,1,4928.9907,"Trek Fuel EX 9.8 27.5 Plus - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
928,"Stephen Vega",Anaheim,CA,2017-06-05,2,792.2810,"Sun Bicycles Atlas X-Type - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
928,"Stephen Vega",Anaheim,CA,2017-06-05,1,119.9920,"Trek Boy's Kickster - 2015/2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
940,"Chasidy Webster",Rocklin,CA,2017-06-12,2,959.9840,"Electra Cruiser Lux Fat Tire 1 Ladies - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
941,"Genny Hensley","Redondo Beach",CA,2017-06-12,1,449.9910,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
941,"Genny Hensley","Redondo Beach",CA,2017-06-12,2,930.9810,"Electra Townie Original 7D - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
941,"Genny Hensley","Redondo Beach",CA,2017-06-12,2,3126.6414,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Mireya Copeland"
944,"Jone Bernard",Anaheim,CA,2017-06-14,2,1859.9814,"Trek X-Caliber 8 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
944,"Jone Bernard",Anaheim,CA,2017-06-14,2,1079.9820,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
944,"Jone Bernard",Anaheim,CA,2017-06-14,2,1055.9840,"Electra Amsterdam Original 3i - 2015/2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
944,"Jone Bernard",Anaheim,CA,2017-06-14,2,527.9840,"Haro Downtown 16 - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
944,"Jone Bernard",Anaheim,CA,2017-06-14,2,775.6014,"Sun Bicycles Cruz 7 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
947,"Myesha Burgess",Campbell,CA,2017-06-15,1,446.4905,"Trek Farley Alloy Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
947,"Myesha Burgess",Campbell,CA,2017-06-15,2,4277.9814,"Trek Fuel EX 5 27.5 Plus - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
947,"Myesha Burgess",Campbell,CA,2017-06-15,1,502.1907,"Haro SR 1.1 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
949,"Rosalva Hamilton",Campbell,CA,2017-06-16,2,5399.9820,"Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
949,"Rosalva Hamilton",Campbell,CA,2017-06-16,2,5129.9810,"Trek Domane S 6 - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
958,"Shona Mcmillan","Apple Valley",CA,2017-06-18,1,5849.9910,"Trek Silque SLR 8 Women's - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
958,"Shona Mcmillan","Apple Valley",CA,2017-06-18,1,239.9920,"Electra Girl's Hawaii 1 16" - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
961,"Lizzie Joyner",Coachella,CA,2017-06-19,1,480.5910,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
961,"Lizzie Joyner",Coachella,CA,2017-06-19,2,8479.9840,"Trek Remedy 9.8 - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
961,"Lizzie Joyner",Coachella,CA,2017-06-19,2,645.4014,"Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
987,"Jeanie Kirkland","Santa Clara",CA,2017-07-02,2,11699.9820,"Trek Silque SLR 8 Women's - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
987,"Jeanie Kirkland","Santa Clara",CA,2017-07-02,2,2495.9840,"Sun Bicycles ElectroLite - 2017","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
987,"Jeanie Kirkland","Santa Clara",CA,2017-07-02,1,708.6507,"Sun Bicycles Brickell Tandem CB - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
991,"Hermila Mckay",Coachella,CA,2017-07-06,2,4799.9840,"Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
991,"Hermila Mckay",Coachella,CA,2017-07-06,1,322.3920,"Sun Bicycles Boardwalk (24-inch Wheels) - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
991,"Hermila Mckay",Coachella,CA,2017-07-06,1,375.9920,"Trek Session DH 27.5 Carbon Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
993,"Harold O'connor","Santa Cruz",CA,2017-07-09,1,3999.9920,"Trek Madone 9.2 - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
993,"Harold O'connor","Santa Cruz",CA,2017-07-09,2,1499.3820,"Surly Troll Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
993,"Harold O'connor","Santa Cruz",CA,2017-07-09,2,2943.1000,"Surly Straggler - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Genna Serrano"
993,"Harold O'connor","Santa Cruz",CA,2017-07-09,2,557.9814,"Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
993,"Harold O'connor","Santa Cruz",CA,2017-07-09,2,725.3820,"Sun Bicycles Boardwalk (24-inch Wheels) - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
995,"Basil Ballard","San Lorenzo",CA,2017-07-11,2,1079.9820,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
995,"Basil Ballard","San Lorenzo",CA,2017-07-11,1,167.9920,"Trek Precaliber 16 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
995,"Basil Ballard","San Lorenzo",CA,2017-07-11,1,305.9910,"Electra Townie 7D (20-inch) - Boys' - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
996,"Beryl Bennett",Sacramento,CA,2017-07-11,2,854.9810,"Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
996,"Beryl Bennett",Sacramento,CA,2017-07-11,1,446.4905,"Trek Farley Alloy Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1002,"Penni Best",Anaheim,CA,2017-07-14,1,465.4905,"Electra Townie 3i EQ (20-inch) - Boys' - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1002,"Penni Best",Anaheim,CA,2017-07-14,1,134.9910,"Trek Boy's Kickster - 2015/2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1002,"Penni Best",Anaheim,CA,2017-07-14,2,3239.9820,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1002,"Penni Best",Anaheim,CA,2017-07-14,1,322.3920,"Sun Bicycles Boardwalk (24-inch Wheels) - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1011,"Travis Goodman","Los Banos",CA,2017-07-18,1,151.9920,"Trek Precaliber 12 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1011,"Travis Goodman","Los Banos",CA,2017-07-18,2,479.9840,"Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1011,"Travis Goodman","Los Banos",CA,2017-07-18,2,959.9840,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1011,"Travis Goodman","Los Banos",CA,2017-07-18,2,854.9810,"Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1026,"Rona Rojas","San Jose",CA,2017-07-26,2,7439.9814,"Trek Slash 8 27.5 - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1029,"Dannette Guerrero","San Pablo",CA,2017-07-29,1,479.9920,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1029,"Dannette Guerrero","San Pablo",CA,2017-07-29,1,2429.9910,"Trek Domane S 6 - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1029,"Dannette Guerrero","San Pablo",CA,2017-07-29,1,3999.9920,"Trek Fuel EX 9.8 29 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1029,"Dannette Guerrero","San Pablo",CA,2017-07-29,2,809.9820,"Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1031,"Shea Howell","South El Monte",CA,2017-07-30,2,1599.9840,"Surly Big Dummy Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1031,"Shea Howell","South El Monte",CA,2017-07-30,2,719.9840,"Sun Bicycles Cruz 3 - Women's - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1040,"Mellisa Griffin","Los Banos",CA,2017-08-04,1,314.9910,"Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1040,"Mellisa Griffin","Los Banos",CA,2017-08-04,2,3999.9840,"Surly Karate Monkey 27.5+ Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1040,"Mellisa Griffin","Los Banos",CA,2017-08-04,1,455.6907,"Electra Townie Original 7D - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1040,"Mellisa Griffin","Los Banos",CA,2017-08-04,2,1859.9814,"Surly Big Dummy Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1040,"Mellisa Griffin","Los Banos",CA,2017-08-04,2,3419.9810,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1049,"Dorine Roberson","Santa Cruz",CA,2017-08-09,1,2699.9910,"Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1049,"Dorine Roberson","Santa Cruz",CA,2017-08-09,2,1582.6810,"Surly Troll Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1049,"Dorine Roberson","Santa Cruz",CA,2017-08-09,1,899.9910,"Surly Wednesday Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1049,"Dorine Roberson","Santa Cruz",CA,2017-08-09,1,557.9907,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1049,"Dorine Roberson","Santa Cruz",CA,2017-08-09,2,2943.1000,"Surly Straggler - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Mireya Copeland"
1050,"Felice Guzman","Canyon Country",CA,2017-08-09,2,650.9814,"Electra Moto 3i (20-inch) - Boy's - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1050,"Felice Guzman","Canyon Country",CA,2017-08-09,2,539.9820,"Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1050,"Felice Guzman","Canyon Country",CA,2017-08-09,2,1391.9840,"Haro SR 1.2 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1050,"Felice Guzman","Canyon Country",CA,2017-08-09,2,431.9840,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1072,"Bridgette Guerra","San Lorenzo",CA,2017-08-18,1,119.9920,"Trek Boy's Kickster - 2015/2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1072,"Bridgette Guerra","San Lorenzo",CA,2017-08-18,2,390.5814,"Trek Precaliber 16 Boys - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1072,"Bridgette Guerra","San Lorenzo",CA,2017-08-18,2,1549.3614,"Surly Troll Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1075,"Sharell Ross",Vista,CA,2017-08-19,2,2699.9820,"Trek Emonda S 4 - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1075,"Sharell Ross",Vista,CA,2017-08-19,2,894.8810,"Sun Bicycles Drifter 7 - Women's - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1084,"Kasha Todd",Campbell,CA,2017-08-21,1,949.9905,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1084,"Kasha Todd",Campbell,CA,2017-08-21,1,626.9905,"Electra Amsterdam Original 3i - 2015/2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1084,"Kasha Todd",Campbell,CA,2017-08-21,2,783.9840,"Electra Straight 8 3i (20-inch) - Boy's - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1084,"Kasha Todd",Campbell,CA,2017-08-21,2,645.4014,"Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1084,"Kasha Todd",Campbell,CA,2017-08-21,1,1403.9910,"Sun Bicycles ElectroLite - 2017","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1085,"Hope Cotton","Redondo Beach",CA,2017-08-21,2,401.5840,"Sun Bicycles Revolutions 24 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1085,"Hope Cotton","Redondo Beach",CA,2017-08-21,1,440.9910,"Electra Townie Original 7D - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1085,"Hope Cotton","Redondo Beach",CA,2017-08-21,1,395.9910,"Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1089,"Monika Berg",Encino,CA,2017-08-23,2,1227.5814,"Electra Amsterdam Original 3i - 2015/2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1089,"Monika Berg",Encino,CA,2017-08-23,2,1899.9810,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1090,"Mikel Wilkerson",Atwater,CA,2017-08-24,1,351.9920,"Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1092,"Ronna Butler",Encino,CA,2017-08-25,1,446.4905,"Trek Session DH 27.5 Carbon Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1092,"Ronna Butler",Encino,CA,2017-08-25,2,1859.9814,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1092,"Ronna Butler",Encino,CA,2017-08-25,2,1349.9820,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1092,"Ronna Butler",Encino,CA,2017-08-25,1,359.2000,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1093,"Shiela Calderon",Rocklin,CA,2017-08-25,2,1618.1814,"Haro SR 1.2 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1093,"Shiela Calderon",Rocklin,CA,2017-08-25,2,772.2000,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1093,"Shiela Calderon",Rocklin,CA,2017-08-25,2,377.9820,"Trek Precaliber 16 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1096,"Jeffry Church",Pleasanton,CA,2017-08-27,1,1512.8910,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Mireya Copeland"
